"url_event","url_pdf","report_number","report_id","report_date","event_id","genotype_serotype_subtype","test_name_1","laboratory_name_1","first_result_date_1","latest_result_date_1","result_1","test_name_2","laboratory_name_2","first_result_date_2","latest_result_date_2","result_2","test_name_3","laboratory_name_3","first_result_date_3","latest_result_date_3","result_3","label_id","outbreak_reference","start_date_outbreak","end_date_outbreak","country_name","country_iso3_letter","country_iso3_digit","first_administrative_division","second_administrative_division","third_administrative_division","location","latitude","longitude","species","typology_of_animal","total_susceptible","total_cases","total_deaths","total_killed_and_disposed_of","total_slaughtered_killed_for_commercial_use","total_vaccinated","epidemiological_unit","detailed_characterisation","affected_population_description","control_measures","outcome"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_103542 - MB-2022-HPAIM-003 - PRAIRIE MOUNTAIN HEALTH REGION","MB-2022-HPAIM-003",2022-05-11,2022-05-11,"Canada","CAN",124,"Manitoba","Division No. 17","Dauphin","Prairie Mountain Health Region",51.35,-100.15,"Striped Skunk","Wild",NA,1,NA,1,NA,NA,"Not applicable","Clade: 2.3.4.4b - Lineage: Reassortment Eurasian and North American","Neurologic adult wild skunk. Cluster: Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_103543 - AB-2022-HPAIM-001 - MINBURN COUNTY","AB-2022-HPAIM-001",2022-04-22,2022-04-22,"Canada","CAN",124,"Alberta","Division No. 10","Minburn County No. 27","Minburn County",53.49,-112.16,"Striped Skunk","Wild",NA,2,NA,2,NA,NA,"Not applicable","Clade: 2.3.4.4b - Lineage: Reassortment Eurasian and North American","Neurologic wild skunks. Cluster: Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_103544 - AB-2022-HPAIM-002 - STRATHMORE","AB-2022-HPAIM-002",2022-04-26,2022-04-26,"Canada","CAN",124,"Alberta","Division No. 5","Strathmore","Strathmore",51.03,-113.38,"Striped Skunk","Wild",NA,1,NA,1,NA,NA,"Not applicable","Clade: 2.3.4.4b - Lineage: Reassortment Eurasian and North American","Neurologic wild skunk Cluster: Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_104108 - PE-2022-HPAIM-001 - CENTRAL PEI","PE-2022-HPAIM-001",2022-05-16,2022-05-17,"Canada","CAN",124,"Prince Edward Island","Queens","Miltonvale Park","Central PEI",46.2867,-63.212,"Red Fox","Wild",NA,2,NA,2,NA,NA,"Not applicable","Clade 2.3.4.4b - Lineage: Fully Eurasian","Neurologic wild red fox kits","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_104109 - PE-2022-HPAIM-002 - EASTERN PEI","PE-2022-HPAIM-002",2022-05-18,2022-05-18,"Canada","CAN",124,"Prince Edward Island","Kings","Lot 54","Eastern PEI",46.2778,-62.5474,"Red Fox","Wild",NA,1,NA,1,NA,NA,"Not applicable","Clade 2.3.4.4b - Lineage: Fully Eurasian","Neurologic wild red fox kit","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_104110 - NS-2022-HPAIM-001 - CENTRAL NOVA SCOTIA","NS-2022-HPAIM-001",2022-05-09,2022-05-09,"Canada","CAN",124,"Nova Scotia","Halifax","Halifax","Central Nova Scotia",44.8212,-63.1424,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable","Clade 2.3.4.4b - Lineage: Fully Eurasian","Found dead red fox kit","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_104161 - BC-2022-HPAIM-002 - NORTH OKANAGAN REGIONAL DISTRICT","BC-2022-HPAIM-002",2022-05-18,2022-05-18,"Canada","CAN",124,"British Columbia","North Okanagan","North Okanagan B","North Okanagan Regional District",50.2,-119.28,"Striped Skunk","Wild",NA,1,NA,1,NA,NA,"Not applicable","Clade: 2.3.4.4b - Lineage: Reassortment Eurasian and North American","Cluster: Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_104163 - ON-2022-HPAIM-004 - SOUTHERN ONTARIO (GREY)","ON-2022-HPAIM-004",2022-04-14,2022-04-14,"Canada","CAN",124,"Ontario","Grey","West Grey","Southern Ontario (Grey)",44.3,-80.7,"American Mink","Wild",NA,1,NA,1,NA,NA,"Not applicable","Clade: 2.3.4.4b - Lineage: Reassortment Eurasian and North American","Neurologic mink. Cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_104164 - ON-2022-HPAIM-005 - SOUTHERN ONTARIO (WATERLOO)","ON-2022-HPAIM-005",2022-04-25,2022-05-07,"Canada","CAN",124,"Ontario","Waterloo","Woolwich","Southern Ontario (Waterloo)",43.5,-80.4,"Red Fox","Wild",NA,3,3,NA,NA,NA,"Not applicable","Clade: 2.3.4.4b - Lineage: Reassortment Eurasian and North American","- Cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_104162 - ON-2022-HPAIM-003 - CENTRAL ONTARIO (SIMCOE)","ON-2022-HPAIM-003",2022-04-27,2022-05-23,"Canada","CAN",124,"Ontario","Simcoe","Ramara","Central Ontario (Simcoe)",44.52,-79.25,"Red Fox","Wild",NA,2,1,1,NA,NA,"Not applicable","Clade: 2.3.4.4b - Lineage: Reassortment Eurasian and North American","Neurologic red fox kits. Both animals had the same cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_104179 - ON-2022-HPAIM-006 - SOUTHERN ONTARIO (WELLINGTON)","ON-2022-HPAIM-006",2022-05-10,2022-05-10,"Canada","CAN",124,"Ontario","Wellington","Guelph/Eramosa","Southern Ontario (Wellington)",43.66,-80.16,"Red Fox","Wild",NA,1,NA,1,NA,NA,"Not applicable","Clade: 2.3.4.4b - Lineage: Reassortment Eurasian and North American","Cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_104735 - BC-2022-HPAIM-003 - CARIBOO REGIONAL DISTRICT","BC-2022-HPAIM-003",2022-05-27,2022-05-27,"Canada","CAN",124,"British Columbia","Cariboo","Cariboo L","Cariboo Regional District",51.45,-121.13,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable","Clade: 2.3.4.4b - Lineage: Reassortment Eurasian and North American","Cluster: Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_105141 - QC-2022-HPAIM-002 - GASPÉSIE–ÎLES-DE-LA-MADELEINE","QC-2022-HPAIM-002",2022-06-13,2022-06-13,"Canada","CAN",124,"Québec","Les Îles-de-la-Madeleine","Havre-aux-Maisons","Gaspésie–Îles-de-la-Madeleine",47.4,-61.81,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,NA,"No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_105140 - QC-2022-HPAIM-001 - BAS-ST-LAURENT","QC-2022-HPAIM-001",2022-06-07,2022-06-22,"Canada","CAN",124,"Québec","La Mitis","Sainte-Flavie","Bas-St-Laurent",48.61,-68.23,"Harbor Seal","Wild",NA,11,11,NA,NA,NA,"Not applicable",NA,"4 seals: Fully Eurasian lineage; - 5 seals: Reassortment EU&NA; Cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_111945 - YT-2022-HPAIM - YUKON - MAMMALS","YT-2022-HPAIM",2022-05-21,2022-12-31,"Canada","CAN",124,"Yukon","Yukon","Whitehorse","Yukon - mammals",60.72,-135.03,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable","Clade: 2.3.4.4b - Lineage: Reassortment Eurasian and North American","Cluster : Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_106293 - AB-2022-HPAIM - ALBERTA - MAMMALS","AB-2022-HPAIM",2022-05-11,2022-12-31,"Canada","CAN",124,"Alberta","Division No. 11","Edmonton","Alberta - mammals",53.5373,-113.4905,"Striped Skunk","Wild",NA,17,3,NA,NA,NA,"Not applicable",NA,"Multiple locations in Alberta Clusters: Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage (5 skunks and 1 red fox) Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage (12 skunks and 2 red foxes)","No control measure applied","positive"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_106293 - AB-2022-HPAIM - ALBERTA - MAMMALS","AB-2022-HPAIM",2022-05-11,2022-12-31,"Canada","CAN",124,"Alberta","Division No. 11","Edmonton","Alberta - mammals",53.5373,-113.4905,"Red Fox","Wild",NA,3,NA,NA,NA,NA,"Not applicable",NA,"Multiple locations in Alberta Clusters: Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage (5 skunks and 1 red fox) Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage (12 skunks and 2 red foxes)","No control measure applied","positive"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_110748 - MB-2022-HPAIM - MANITOBA - MAMMALS","MB-2022-HPAIM",2022-11-14,2022-12-31,"Canada","CAN",124,"Manitoba","Division No. 11","Winnipeg","Manitoba - mammals",49.91,NA,"Striped Skunk","Wild",NA,3,3,NA,NA,NA,"Not applicable",NA,"Cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_106294 - NS-2022-HPAIM - NOVA SCOTIA - MAMMALS","NS-2022-HPAIM",2022-06-28,2022-12-31,"Canada","CAN",124,"Nova Scotia","Halifax","Halifax","Nova Scotia - mammals",44.6466,-63.5764,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable","Clade 2.3.4.4b - Lineage: Fully Eurasian","Location: Cape Breton Fully Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_110745 - SK-2022-HPAIM - SASKATCHEWAN - MAMMALS","SK-2022-HPAIM",2022-10-17,2022-12-31,"Canada","CAN",124,"Saskatchewan","Division No. 6","Regina","Saskatchewan - mammals",50.43,-104.62,"Striped Skunk","Wild",NA,3,3,NA,NA,NA,"Not applicable",NA,"Cluster: Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage","No control measure applied","death"
"https://wahis.woah.org/#/in-event/4438/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162250.pdf","FUR_11","FUR_162250",2023-08-11,4438,"H5N1","Gene sequencing","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-01,2023-06-22,"Positive","Realtime reverse transcription polymerase chain reaction (rRTPCR)","National Centre for Foreign Animal Disease (NCFAD), Winnipeg, Manitoba",2022-05-02,2023-06-22,"Positive",NA,NA,NA,NA,NA,"OB_110745 - SK-2022-HPAIM - SASKATCHEWAN - MAMMALS","SK-2022-HPAIM",2022-10-17,2022-12-31,"Canada","CAN",124,"Saskatchewan","Division No. 6","Regina","Saskatchewan - mammals",50.43,-104.62,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Cluster: Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage","No control measure applied","death"
